Date,Open,High,Low,Close,Adj Close,Volume
2020-02-03,84.1500015258789,84.94999694824219,84.05999755859375,84.55000305175781,69.69391632080078,2139581
2020-02-04,84.4000015258789,84.69000244140625,83.96499633789062,84.30999755859375,69.49606323242188,2564013
2020-02-05,85.0,85.0,83.27999877929688,83.27999877929688,68.64704132080078,3166202
2020-02-06,83.93000030517578,84.3499984741211,83.5,84.2300033569336,69.43013000488281,3581220
2020-02-07,84.62000274658203,84.80000305175781,83.94999694824219,84.80000305175781,69.89998626708984,3368097
2020-02-10,84.73999786376953,84.73999786376953,84.08000183105469,84.31999969482422,69.50430297851562,1818742
2020-02-11,84.80000305175781,85.0,84.5199966430664,84.72000122070312,69.83402252197266,1913033
2020-02-12,86.19999694824219,88.55999755859375,86.19999694824219,88.18000030517578,72.68608093261719,7132862
2020-02-13,88.48999786376953,88.7300033569336,87.87000274658203,88.7300033569336,73.13944244384766,4143011
2020-02-14,89.4000015258789,91.05000305175781,89.30000305175781,90.98999786376953,75.0023422241211,7942600
2020-02-17,90.79000091552734,90.87999725341797,89.25,89.45999908447266,73.74117279052734,2619663
2020-02-18,89.80999755859375,90.26000213623047,89.58000183105469,90.26000213623047,74.4006118774414,3817424
2020-02-19,88.01000213623047,88.1500015258789,87.5,87.83000183105469,74.03813171386719,8050978
2020-02-20,87.83000183105469,88.0999984741211,87.41000366210938,87.8499984741211,74.05500030517578,2902590
2020-02-21,87.8499984741211,88.80000305175781,87.52999877929688,88.80000305175781,74.8558120727539,2506023
2020-02-24,87.61000061035156,87.98999786376953,87.4000015258789,87.98999786376953,74.17300415039062,2432907
2020-02-25,86.30000305175781,87.27999877929688,85.8499984741211,86.80000305175781,73.16986083984375,3475833
2020-02-26,85.33000183105469,86.05000305175781,85.06999969482422,85.3499984741211,71.94756317138672,3362264
2020-02-27,85.12000274658203,85.63999938964844,83.7300033569336,84.43000030517578,71.17202758789062,4435151
2020-02-28,82.25,82.58999633789062,81.2699966430664,81.77999877929688,68.93814849853516,7654504
2020-03-02,80.05000305175781,80.7699966430664,78.75,80.47000122070312,67.83385467529297,4714534
2020-03-03,81.5,81.94999694824219,79.08999633789062,79.11000061035156,66.68742370605469,4537570
2020-03-04,78.16999816894531,78.4000015258789,76.5,77.11000061035156,65.00148010253906,4610814
2020-03-05,78.1500015258789,78.30000305175781,76.38999938964844,76.75,64.69800567626953,5804404
2020-03-06,75.33000183105469,75.5,73.93000030517578,73.93000030517578,62.320831298828125,4995332
2020-03-09,71.0,71.95999908447266,69.1500015258789,69.1500015258789,58.29144287109375,7669261
2020-03-10,67.52999877929688,73.37000274658203,65.75,73.37000274658203,61.848777770996094,8874773
2020-03-11,73.06999969482422,73.5,68.5,68.5,57.743499755859375,8171997
2020-03-12,67.9000015258789,68.73999786376953,63.11000061035156,63.11000061035156,53.199886322021484,10247518
2020-03-13,60.470001220703125,66.36000061035156,57.15999984741211,66.36000061035156,55.939552307128906,17021972
2020-03-16,61.439998626708984,65.37999725341797,59.720001220703125,59.720001220703125,50.34221649169922,10752353
2020-03-17,59.720001220703125,67.9000015258789,59.70000076293945,67.63999938964844,57.01854705810547,11345264
2020-03-18,65.95999908447266,66.9000015258789,61.959999084472656,63.95000076293945,53.90798568725586,10404325
2020-03-19,66.19000244140625,68.5,60.45000076293945,60.95000076293945,51.37907409667969,10958660
2020-03-20,64.41000366210938,64.41000366210938,59.90999984741211,59.90999984741211,50.50238800048828,10756489
2020-03-23,57.709999084472656,57.79999923706055,53.439998626708984,54.2599983215332,45.73959732055664,10019723
2020-03-24,56.0099983215332,58.08000183105469,55.0,57.0,48.04933547973633,6944322
2020-03-25,62.0,62.400001525878906,57.880001068115234,62.400001525878906,52.601375579833984,7698259
2020-03-26,62.900001525878906,63.209999084472656,60.060001373291016,61.79999923706055,52.09560012817383,5841282
2020-03-27,63.279998779296875,63.790000915527344,57.65999984741211,57.65999984741211,48.6057014465332,12591507
2020-03-30,57.849998474121094,63.95000076293945,57.849998474121094,63.95000076293945,53.90798568725586,5825869
2020-03-31,64.5999984741211,68.18000030517578,61.0,61.81999969482422,52.112457275390625,9250686
2020-04-01,64.0,64.0,61.56999969482422,63.66999816894531,53.67194747924805,6392579
2020-04-02,61.25,62.290000915527344,59.68000030517578,61.2400016784668,51.623538970947266,8116112
2020-04-03,62.099998474121094,62.5,59.66999816894531,60.11000061035156,50.67097854614258,5466414
2020-04-06,61.09000015258789,62.9900016784668,60.5,62.470001220703125,52.66038513183594,4475626
2020-04-07,63.599998474121094,64.79000091552734,61.0,61.869998931884766,52.15460205078125,6689173
2020-04-08,60.0,61.25,59.310001373291016,59.810001373291016,50.41808319091797,7488425
2020-04-09,61.56999969482422,61.7599983215332,59.84000015258789,61.7599983215332,52.06188201904297,4265838
2020-04-14,61.7599983215332,62.75,60.79999923706055,62.75,52.896419525146484,4179847
2020-04-15,62.5,63.25,61.5,62.06999969482422,52.32320022583008,4472733
2020-04-16,60.470001220703125,61.2599983215332,60.13999938964844,61.2599983215332,51.64038848876953,5129177
2020-04-17,62.150001525878906,62.290000915527344,61.04999923706055,61.060001373291016,51.471805572509766,3484591
2020-04-20,60.9900016784668,61.59000015258789,59.880001068115234,59.880001068115234,50.47709655761719,3866241
2020-04-21,60.13999938964844,60.45000076293945,58.630001068115234,58.630001068115234,49.423377990722656,4261494
2020-04-22,58.380001068115234,59.95000076293945,57.58000183105469,59.25,49.946022033691406,4437856
2020-04-23,60.0,60.2400016784668,58.369998931884766,58.83000183105469,49.59197235107422,4443380
2020-04-24,58.54999923706055,59.54999923706055,58.4900016784668,58.880001068115234,49.634124755859375,4408844
2020-04-27,58.25,58.880001068115234,57.0,58.880001068115234,49.634124755859375,4215834
2020-04-28,59.099998474121094,60.130001068115234,58.0,58.61000061035156,49.40652084350586,4608913
2020-04-29,59.349998474121094,61.06999969482422,59.349998474121094,61.06999969482422,51.480228424072266,3903547
2020-04-30,61.880001068115234,62.93000030517578,61.2599983215332,62.689998626708984,52.84584045410156,5477696
2020-05-01,61.5099983215332,61.540000915527344,58.84000015258789,58.84000015258789,49.600399017333984,5231281
2020-05-04,58.630001068115234,60.11000061035156,58.0099983215332,59.880001068115234,50.47709655761719,3294801
2020-05-05,60.599998474121094,61.189998626708984,60.150001525878906,60.849998474121094,51.29477310180664,3811757
2020-05-06,60.5,60.70000076293945,59.880001068115234,60.349998474121094,50.873287200927734,2251545
2020-05-07,59.93000030517578,60.189998626708984,59.13999938964844,59.2599983215332,49.954444885253906,3227213
2020-05-08,60.25,60.29999923706055,59.470001220703125,59.599998474121094,50.24106216430664,3732173
2020-05-11,60.0,60.77000045776367,59.79999923706055,60.13999938964844,50.69626998901367,3138014
2020-05-12,60.189998626708984,60.5,59.25,59.709999084472656,50.33378601074219,3095215
2020-05-13,59.20000076293945,60.849998474121094,58.790000915527344,60.849998474121094,51.29477310180664,4472151
2020-05-14,59.400001525878906,59.59000015258789,58.81999969482422,58.900001525878906,49.65098571777344,4440061
2020-05-15,59.5,59.7599983215332,58.90999984741211,59.599998474121094,50.24106216430664,2541031
2020-05-18,59.88999938964844,59.939998626708984,58.880001068115234,58.900001525878906,49.65098571777344,2783661
2020-05-19,60.099998474121094,60.400001525878906,59.400001525878906,59.650001525878906,50.28321075439453,3796234
2020-05-20,59.099998474121094,60.099998474121094,59.02000045776367,60.06999969482422,50.63726043701172,2628015
2020-05-21,60.34000015258789,60.400001525878906,59.04999923706055,59.04999923706055,49.777427673339844,3701924
2020-05-22,59.150001525878906,59.459999084472656,58.70000076293945,58.70000076293945,49.482391357421875,3533352
2020-05-25,59.34000015258789,59.369998931884766,58.650001525878906,58.9900016784668,49.72684860229492,3314489
2020-05-26,59.400001525878906,61.310001373291016,59.11000061035156,61.310001373291016,51.68253707885742,6741584
2020-05-27,61.810001373291016,65.87999725341797,61.7400016784668,64.30000305175781,54.20302963256836,10042101
2020-05-28,66.01000213623047,67.02999877929688,65.08999633789062,65.7300033569336,55.408477783203125,5684569
2020-05-29,65.37000274658203,65.6500015258789,63.75,63.75,53.7393913269043,8073379
2020-06-01,63.04999923706055,64.2300033569336,62.310001373291016,63.900001525878906,53.86583709716797,3070283
2020-06-02,64.0,64.44000244140625,63.56999969482422,64.02999877929688,53.97541809082031,2100991
2020-06-03,64.61000061035156,66.29000091552734,64.45999908447266,66.11000061035156,55.72880554199219,3553552
2020-06-04,67.9000015258789,68.6500015258789,66.91000366210938,67.66000366210938,57.0354118347168,6606740
2020-06-05,68.16999816894531,68.9800033569336,67.91000366210938,68.7300033569336,57.937381744384766,4428390
2020-06-09,71.0,72.41999816894531,70.66999816894531,72.19999694824219,60.86249542236328,5346437
2020-06-10,71.37999725341797,72.41999816894531,70.5999984741211,71.5999984741211,60.35670471191406,3872247
2020-06-11,69.87000274658203,70.5,68.30999755859375,68.44000244140625,57.69292068481445,5573908
2020-06-12,66.5,67.63999938964844,65.37999725341797,67.31999969482422,56.748802185058594,6002755
2020-06-15,67.22000122070312,68.0,66.30000305175781,66.30000305175781,55.88896560668945,4090602
2020-06-16,68.76000213623047,69.56999969482422,68.1500015258789,69.08999633789062,58.240848541259766,5425361
2020-06-17,69.69999694824219,69.77999877929688,68.55999755859375,69.58999633789062,58.662330627441406,3893680
2020-06-18,69.1500015258789,69.44000244140625,68.12999725341797,69.01000213623047,58.17341613769531,6359929
2020-06-19,69.6500015258789,69.87000274658203,68.36000061035156,68.68000030517578,57.895240783691406,5999403
2020-06-22,68.1500015258789,69.86000061035156,67.9000015258789,69.44000244140625,58.535892486572266,2314821
2020-06-23,69.66000366210938,69.66000366210938,68.29000091552734,69.02999877929688,58.190284729003906,2516618
2020-06-24,69.23999786376953,69.5999984741211,68.62999725341797,69.23999786376953,58.36729431152344,2798594
2020-06-25,67.95999908447266,68.61499786376953,67.56999969482422,67.6500015258789,57.026981353759766,3797086
2020-06-26,68.66999816894531,69.41000366210938,68.31999969482422,69.2699966430664,58.3925895690918,5935454
2020-06-29,67.80000305175781,68.58000183105469,67.37000274658203,68.58000183105469,57.810943603515625,2706964
2020-06-30,69.55000305175781,70.1500015258789,69.01000213623047,69.41999816894531,58.519039154052734,4503164
2020-07-01,69.44999694824219,69.87999725341797,68.87000274658203,69.87999725341797,58.906795501708984,2669469
2020-07-02,69.80000305175781,71.16000366210938,69.5199966430664,71.0999984741211,59.935211181640625,4184511
2020-07-03,71.43000030517578,71.93000030517578,70.7699966430664,71.56999969482422,60.3314208984375,2633309
2020-07-06,71.4000015258789,72.30000305175781,70.97000122070312,71.41999816894531,60.20497512817383,2432574
2020-07-07,71.9000015258789,72.38999938964844,71.16000366210938,71.23999786376953,60.05323791503906,3742188
2020-07-08,70.97000122070312,71.47000122070312,70.25,70.55999755859375,59.480018615722656,3698529
2020-07-09,71.0199966430664,71.12999725341797,70.41999816894531,70.41999816894531,59.36201095581055,2582172
2020-07-10,70.61000061035156,71.1500015258789,70.20999908447266,70.62999725341797,59.53902053833008,2954790
2020-07-13,71.80000305175781,72.62999725341797,71.5,72.12000274658203,60.79505157470703,3169882
2020-07-14,72.0,72.25,71.44000244140625,71.7300033569336,60.46629333496094,2788782
2020-07-15,72.0,72.80000305175781,71.4000015258789,72.7300033569336,61.30926513671875,3427002
2020-07-16,73.06999969482422,73.44999694824219,72.08999633789062,72.63999938964844,61.233402252197266,3339604
2020-07-17,72.77999877929688,73.0199966430664,72.20999908447266,72.5999984741211,61.19968032836914,3329439
2020-07-20,72.20999908447266,72.3499984741211,71.55000305175781,71.98999786376953,60.68547058105469,1506664
2020-07-21,72.77999877929688,74.43000030517578,72.33999633789062,74.43000030517578,62.742313385009766,3172653
2020-07-22,74.30000305175781,74.72000122070312,73.56999969482422,74.12999725341797,62.48942947387695,2723772
2020-07-23,73.76000213623047,73.95999908447266,73.18000030517578,73.73999786376953,62.16067123413086,2494631
2020-07-24,73.19999694824219,73.63999938964844,72.75,72.86000061035156,61.41885757446289,2473039
2020-07-27,72.8499984741211,73.27999877929688,72.2699966430664,72.48999786376953,61.1069450378418,1905993
2020-07-28,72.81999969482422,73.05000305175781,72.12999725341797,72.20999908447266,60.87092208862305,1907858
2020-07-29,72.80000305175781,73.91000366210938,72.54000091552734,73.01000213623047,61.54529571533203,4074211
2020-07-30,73.30000305175781,73.87000274658203,73.02999877929688,73.22000122070312,61.72233200073242,2916496
2020-07-31,72.5999984741211,72.66999816894531,71.02999877929688,71.19999694824219,60.01951599121094,4787087
2020-08-03,70.41000366210938,70.51000213623047,69.12999725341797,69.93000030517578,58.94894790649414,3299430
2020-08-04,71.30000305175781,72.25,71.16999816894531,71.5,60.27241516113281,4177168
2020-08-05,70.30999755859375,71.7699966430664,69.66999816894531,71.69999694824219,60.44102096557617,2914726
2020-08-06,72.0,72.23999786376953,71.1500015258789,71.70999908447266,60.449432373046875,2237150
2020-08-07,71.20999908447266,71.6500015258789,71.0199966430664,71.5199966430664,60.289276123046875,2499015
2020-08-10,72.0999984741211,74.12000274658203,72.05999755859375,73.9800033569336,62.36298370361328,3363578
2020-08-11,74.0,76.02999877929688,73.91000366210938,74.69999694824219,62.969913482666016,4249396
2020-08-12,75.97000122070312,76.75,73.94999694824219,74.33999633789062,62.66646194458008,4403812
2020-08-13,74.98999786376953,75.16999816894531,72.12999725341797,72.43000030517578,61.056373596191406,5960634
2020-08-14,72.43000030517578,72.87000274658203,71.2699966430664,71.76000213623047,60.49159240722656,4061418
2020-08-17,71.0999984741211,71.44999694824219,70.6500015258789,70.76000213623047,59.648624420166016,3329741
2020-08-18,70.80000305175781,71.23999786376953,70.02999877929688,70.4800033569336,59.41258239746094,4601033
2020-08-19,69.51000213623047,71.05999755859375,69.51000213623047,71.04000091552734,60.729068756103516,3711730
2020-08-20,69.8499984741211,70.66999816894531,69.8499984741211,70.26000213623047,60.062278747558594,4527699
2020-08-21,70.5,71.1500015258789,69.62999725341797,69.62999725341797,59.52370834350586,4129176
2020-08-24,69.58000183105469,69.62999725341797,68.8499984741211,68.94999694824219,58.942405700683594,2682292
2020-08-25,70.0,70.77999877929688,69.5999984741211,70.44999694824219,60.22468948364258,3548162
2020-08-26,69.81999969482422,69.87000274658203,68.80000305175781,69.6500015258789,59.540809631347656,2667332
2020-08-27,69.6500015258789,69.83000183105469,68.9000015258789,69.06999969482422,59.04499435424805,3089720
2020-08-28,69.31999969482422,69.68000030517578,68.81999969482422,69.08999633789062,59.06208038330078,3290137
2020-08-31,68.8499984741211,69.16000366210938,68.27999877929688,68.27999877929688,58.369659423828125,2630027
2020-09-01,67.51000213623047,67.72000122070312,66.41999816894531,66.79000091552734,57.095924377441406,4125905
2020-09-02,66.95999908447266,67.91999816894531,66.9000015258789,67.61000061035156,57.79690170288086,2427562
2020-09-03,68.25,68.5999984741211,68.0199966430664,68.18000030517578,58.284175872802734,2379411
2020-09-04,67.12999725341797,67.44000244140625,66.66999816894531,66.7300033569336,57.04463195800781,2884072
2020-09-07,66.37000274658203,67.9000015258789,66.06999969482422,67.37000274658203,57.59173583984375,2350246
2020-09-08,67.87000274658203,68.48999786376953,67.56999969482422,68.48999786376953,58.549171447753906,2062956
2020-09-09,66.5999984741211,66.9800033569336,66.33000183105469,66.79000091552734,57.095924377441406,3026643
2020-09-10,67.87999725341797,67.87999725341797,66.29000091552734,66.72000122070312,57.03607940673828,2969184
2020-09-11,66.0,66.26000213623047,65.80000305175781,65.80000305175781,56.24961853027344,2996930
2020-09-14,66.19000244140625,66.58999633789062,65.80000305175781,66.16999816894531,56.5659065246582,1944822
2020-09-15,66.0,66.16000366210938,65.0,65.02999877929688,55.59136962890625,3757071
2020-09-16,65.5999984741211,65.83000183105469,65.01000213623047,65.69999694824219,56.16411590576172,3905800
2020-09-17,65.37000274658203,65.7699966430664,65.0,65.0,55.56572341918945,3934061
2020-09-18,65.11000061035156,65.25,64.37000274658203,64.37000274658203,55.027164459228516,6395277
2020-09-21,64.30000305175781,64.3499984741211,63.310001373291016,63.5,54.283443450927734,4649205
2020-09-22,63.0,63.279998779296875,62.63999938964844,63.06999969482422,53.91585159301758,3671667
2020-09-23,63.4900016784668,64.47000122070312,63.349998474121094,64.2699966430664,54.941680908203125,3572552
2020-09-24,63.47999954223633,64.43000030517578,63.0,64.19999694824219,54.881839752197266,2762068
2020-09-25,65.48999786376953,66.77999877929688,65.25,66.12999725341797,56.53171920776367,4021873
2020-09-28,66.5,66.63999938964844,65.04000091552734,65.48999786376953,55.9846076965332,2440377
2020-09-29,65.88999938964844,66.04000091552734,64.9000015258789,65.0199966430664,55.58281707763672,1979376
2020-09-30,64.05999755859375,64.52999877929688,63.59000015258789,63.61000061035156,54.377471923828125,4612677
2020-10-01,63.90999984741211,64.54000091552734,63.779998779296875,64.04000091552734,54.745059967041016,2109305
2020-10-02,63.91999816894531,64.25,63.560001373291016,63.720001220703125,54.47150802612305,2525561
2020-10-05,64.70999908447266,65.98999786376953,64.56999969482422,65.98999786376953,56.41203308105469,1961004
2020-10-06,66.29000091552734,66.43000030517578,65.37000274658203,66.1500015258789,56.54881286621094,2227080
2020-10-07,66.16999816894531,67.61000061035156,66.16000366210938,67.56999969482422,57.7627067565918,3011826
2020-10-08,68.25,68.37999725341797,67.61000061035156,68.11000061035156,58.22433090209961,3174818
2020-10-09,68.5,68.55000305175781,67.70999908447266,67.70999908447266,57.882389068603516,2430743
2020-10-12,67.69000244140625,68.62000274658203,67.47000122070312,68.61000061035156,58.65176010131836,2140654
2020-10-13,69.56999969482422,70.66000366210938,69.13999938964844,69.37999725341797,59.310001373291016,3234295
2020-10-14,68.91000366210938,69.33000183105469,68.56999969482422,68.66999816894531,58.70305252075195,2158016
2020-10-15,68.62000274658203,69.72000122070312,68.33000183105469,69.27999877929688,59.224510192871094,2461648
2020-10-16,69.0,69.6500015258789,68.93000030517578,69.23999786376953,59.19031524658203,2994507
2020-10-19,69.8499984741211,70.25,69.5199966430664,70.01000213623047,59.84855270385742,1711635
2020-10-20,70.01000213623047,70.44999694824219,69.0199966430664,69.13999938964844,59.10483169555664,3276870
2020-10-21,69.20999908447266,69.81999969482422,69.08000183105469,69.66999816894531,59.55791091918945,3012271
2020-10-22,69.01000213623047,69.45999908447266,68.66000366210938,69.33000183105469,59.26725387573242,2607989
2020-10-23,69.62000274658203,69.91000366210938,68.95999908447266,69.9000015258789,59.7545280456543,2327154
2020-10-26,69.94999694824219,70.0999984741211,69.5,69.70999908447266,59.59209442138672,1509835
2020-10-27,69.0999984741211,69.37999725341797,68.30999755859375,68.75,58.77144241333008,2139783
2020-10-28,68.0199966430664,68.79000091552734,67.66000366210938,68.44999694824219,58.51498031616211,2260344
2020-10-29,68.1500015258789,68.66999816894531,67.75,68.13999938964844,58.24997329711914,2736317
2020-10-30,68.1500015258789,69.62999725341797,68.04000091552734,69.0199966430664,59.00225067138672,3779713
2020-11-02,69.68000030517578,69.69999694824219,66.04000091552734,68.87000274658203,58.8740234375,3410760
2020-11-03,69.06999969482422,70.44999694824219,68.9800033569336,69.81999969482422,59.686134338378906,4195170
2020-11-04,69.5,69.72000122070312,67.87000274658203,68.41000366210938,58.48078918457031,2725022
2020-11-05,68.38999938964844,69.66999816894531,68.30999755859375,69.66999816894531,59.55791091918945,3856662
2020-11-06,70.0,70.25,69.26000213623047,69.79000091552734,59.66049575805664,2084788
2020-11-09,69.87000274658203,70.58000183105469,69.80000305175781,70.30999755859375,60.10501480102539,2365509
2020-11-10,72.0,73.13999938964844,71.31999969482422,72.4000015258789,61.89167404174805,6300671
2020-11-11,72.94999694824219,74.44000244140625,72.66000366210938,74.4000015258789,63.60138702392578,5151533
2020-11-12,74.4000015258789,74.5999984741211,72.87000274658203,73.06999969482422,62.46443176269531,3365097
2020-11-13,72.80000305175781,73.41999816894531,72.52999877929688,73.13999938964844,62.524253845214844,2805108
2020-11-16,74.0,74.55999755859375,73.79000091552734,74.48999786376953,63.6783332824707,350619
2020-11-17,74.6500015258789,75.45999908447266,74.5999984741211,75.38999938964844,64.44768524169922,4312323
2020-11-18,75.45999908447266,77.55000305175781,75.44000244140625,77.55000305175781,66.29418182373047,3979413
2020-11-19,78.0,78.87000274658203,77.18000030517578,78.87000274658203,67.42259979248047,4383570
2020-11-20,78.77999877929688,80.0,78.0999984741211,80.0,68.38858795166016,6969228
2020-11-23,79.79000091552734,80.05000305175781,79.2699966430664,79.5999984741211,68.04664611816406,1945889
2020-11-24,80.01000213623047,81.52999877929688,79.94999694824219,81.16000366210938,69.38021850585938,2684006
2020-11-25,82.4000015258789,83.3499984741211,82.03500366210938,82.37000274658203,70.41461181640625,3687505
2020-11-26,81.9000015258789,81.98999786376953,81.08999633789062,81.08999633789062,69.32037353515625,2020361
2020-11-27,81.0,81.69000244140625,80.5199966430664,80.70999908447266,68.99553680419922,2403041
2020-11-30,80.6500015258789,81.25,79.06999969482422,79.06999969482422,67.59357452392578,4762676
2020-12-01,79.01000213623047,80.62999725341797,78.79000091552734,80.25,68.602294921875,2463844
2020-12-02,80.33000183105469,80.38999938964844,79.3499984741211,80.0999984741211,68.47406768798828,3014706
2020-12-03,80.0,80.0999984741211,79.4800033569336,79.55999755859375,68.012451171875,1879664
2020-12-04,79.80000305175781,80.62000274658203,79.66999816894531,80.18000030517578,68.5424575805664,2250549
2020-12-07,80.5,80.79499816894531,80.05000305175781,80.73999786376953,69.02117156982422,2093503
2020-12-08,80.37999725341797,81.80999755859375,80.0,81.80999755859375,69.93587493896484,3903389
2020-12-09,82.0,83.5999984741211,81.83999633789062,83.18000030517578,71.1070327758789,4244217
2020-12-10,83.55000305175781,84.2699966430664,82.88999938964844,83.08999633789062,71.03009796142578,5242972
2020-12-11,82.9000015258789,83.05000305175781,82.16999816894531,82.38999938964844,70.43170166015625,2534051
2020-12-14,82.5,84.54000091552734,82.5,83.91999816894531,71.7396240234375,2641931
2020-12-15,84.30000305175781,84.45999908447266,82.80999755859375,83.06999969482422,71.01299285888672,2858544
2020-12-16,83.12999725341797,84.68000030517578,83.12999725341797,83.8499984741211,71.6797866821289,2037896
2020-12-17,84.58999633789062,84.83999633789062,84.0999984741211,84.72000122070312,72.42352294921875,4344206
2020-12-18,84.4000015258789,84.44999694824219,83.16000366210938,83.16000366210938,71.0899429321289,8380263
2020-12-21,83.12000274658203,83.51000213623047,82.33999633789062,83.0,70.95315551757812,1607940
2020-12-22,82.75,83.63999938964844,82.18000030517578,82.41999816894531,70.45732879638672,1995338
2020-12-23,82.79000091552734,83.36000061035156,82.5999984741211,83.18000030517578,71.1070327758789,1402217
2020-12-24,83.97000122070312,84.5,83.1500015258789,83.1500015258789,71.08139038085938,883611
2020-12-29,83.80000305175781,84.41999816894531,83.80000305175781,84.01000213623047,71.81655883789062,1165218
2020-12-30,83.55000305175781,83.80000305175781,83.08999633789062,83.58999633789062,71.45751953125,1340818
2020-12-31,83.4000015258789,83.83000183105469,82.11000061035156,82.11000061035156,70.19232940673828,1120867
2021-01-04,82.2300033569336,83.91999816894531,82.16999816894531,83.75,71.59429931640625,1414844
2021-01-05,83.0,83.26000213623047,82.48500061035156,83.2300033569336,71.1497802734375,1809541
2021-01-06,82.69000244140625,83.3499984741211,82.27999877929688,82.9000015258789,70.86766815185547,2252786
2021-01-07,84.37999725341797,85.18000030517578,83.69999694824219,84.58000183105469,72.30384063720703,3011086
2021-01-08,84.98999786376953,85.62999725341797,84.79499816894531,85.62999725341797,73.20143127441406,2446079
2021-01-11,85.4000015258789,85.62999725341797,84.94000244140625,85.16000366210938,72.79965209960938,1840016
2021-01-12,85.48999786376953,86.26000213623047,85.27999877929688,85.87999725341797,73.4151382446289,1940939
2021-01-13,85.4000015258789,86.0999984741211,85.11000061035156,85.97000122070312,73.4920883178711,1887641
2021-01-14,85.5,86.4000015258789,85.4000015258789,86.33000183105469,73.7998275756836,2524347
2021-01-15,86.0999984741211,86.47000122070312,85.25,85.37999725341797,72.98771667480469,2866714
2021-01-18,85.0999984741211,85.34500122070312,84.16000366210938,84.66999816894531,72.38077545166016,1469159
2021-01-19,85.0,85.61000061035156,84.91000366210938,85.11000061035156,72.75689697265625,2049672
2021-01-20,85.11000061035156,85.19000244140625,84.25,84.37000274658203,72.12431335449219,1663224
2021-01-21,85.02999877929688,85.4800033569336,84.51000213623047,85.31999969482422,72.9364242553711,2358103
2021-01-22,85.0,85.31999969482422,84.80999755859375,85.08999633789062,72.73980712890625,4575426
2021-01-25,85.11000061035156,85.73999786376953,84.80000305175781,85.2699966430664,72.8936767578125,1361881
2021-01-27,86.05999755859375,86.91999816894531,85.86000061035156,86.5999984741211,74.0306396484375,2843239
2021-01-28,85.30999755859375,85.45999908447266,83.9000015258789,85.13999938964844,72.78254699707031,3455937
2021-01-29,85.98999786376953,86.08999633789062,83.37999725341797,83.51000213623047,71.3891372680664,4486404
2021-02-01,83.0,84.68000030517578,82.0199966430664,84.68000030517578,72.38932037353516,2604306
2021-02-02,85.62000274658203,86.97000122070312,85.3499984741211,86.58999633789062,74.0220947265625,2678902
2021-02-03,87.20999908447266,88.4800033569336,87.12000274658203,87.58999633789062,74.876953125,2455634
2021-02-04,87.87000274658203,88.12999725341797,86.76000213623047,87.05999755859375,74.42388153076172,2315913
2021-02-05,88.19999694824219,88.88999938964844,87.8499984741211,88.63999938964844,75.77455139160156,2242933
2021-02-08,88.80000305175781,89.19999694824219,88.5999984741211,88.62000274658203,75.75745391845703,1820303
2021-02-09,88.37999725341797,88.70999908447266,87.04000091552734,87.41999816894531,74.73162078857422,1882826
2021-02-10,88.0,88.47000122070312,85.7699966430664,86.12000274658203,73.62032318115234,3228687
2021-02-11,85.94000244140625,87.19000244140625,85.25,87.05000305175781,74.41532897949219,2322335
